SIGNGU_CD,EMDL_CD,CLL,HMNO,VCNO,ADRES_NM,HOUSE_TYPE,HSMP_NM,BILDNG_YR,FLR,XUAR,CNTRCT_YM,CNTRCT_DE,TRNS_CLSF,TRAMT,ASSRNC_AMT,MTHT_AMT,NRB_SWST_NM,NRB_SWST_DSTNC,SIGUNGU_CD,CNTCT_DE,NRB_SWST_DIST
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,8,34.55,202407,4,월세,0,1000,74,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,8,34.55,202407,20,월세,0,15500,10,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,9,29.83,202407,4,월세,0,13700,5,캠퍼스타운역,111.5,,,
28185,10600,1,150,0,인천광역시 연수구 송도동 150,아파트,롯데캐슬,2012,11,85,202407,20,월세,0,5000,175,캠퍼스타운역,346.4,,,
28185,10600,1,150,0,인천광역시 연수구 송도동 150,아파트,롯데캐슬,2012,20,110.25,202407,2,월세,0,20000,110,캠퍼스타운역,346.4,,,
28185,10600,1,150,0,인천광역시 연수구 송도동 150,아파트,롯데캐슬,2012,30,110.25,202407,12,월세,0,15000,145,캠퍼스타운역,346.4,,,
28185,10600,1,155,0,인천광역시 연수구 송도동 155,아파트,송도아메리칸타운아이파크,2018,20,101.12,202407,3,월세,0,1000,80,캠퍼스타운역,156.8,,,
28185,10600,1,155,0,인천광역시 연수구 송도동 155,아파트,송도아메리칸타운아이파크,2018,34,72.52,202407,3,월세,0,3000,160,캠퍼스타운역,156.8,,,
28185,10600,1,155,0,인천광역시 연수구 송도동 155,아파트,송도아메리칸타운아이파크,2018,35,101.6,202407,10,월세,0,5000,210,캠퍼스타운역,156.8,,,
28185,10600,1,168,2,인천광역시 연수구 송도동 168-2,오피스텔,오네스타,2017,13,26.3,202407,25,월세,0,500,70,테크노파크역,62,,,
28185,10600,1,169,0,인천광역시 연수구 송도동 169,오피스텔,더샵 송도트리플타워 East,2020,7,27.74,202407,12,월세,0,500,61,테크노파크역,263.3,,,
28185,10600,1,169,0,인천광역시 연수구 송도동 169,오피스텔,더샵 송도트리플타워 East,2020,9,27.43,202407,10,월세,0,15000,15,테크노파크역,263.3,,,
28185,10600,1,171,0,인천광역시 연수구 송도동 171,오피스텔,더샵 송도트리플타워 West,2020,6,31.95,202407,23,월세,0,500,68,테크노파크역,242.1,,,
28185,10600,1,171,0,인천광역시 연수구 송도동 171,오피스텔,더샵 송도트리플타워 West,2020,6,27.4,202407,12,월세,0,500,53,테크노파크역,242.1,,,
28185,10600,1,171,0,인천광역시 연수구 송도동 171,오피스텔,더샵 송도트리플타워 West,2020,6,31.95,202407,1,월세,0,1000,78,테크노파크역,242.1,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,아파트,글로벌캠퍼스푸르지오,2013,20,94.99,202407,29,월세,0,10000,150,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,아파트,글로벌캠퍼스푸르지오,2013,23,115.98,202407,22,월세,0,3000,190,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,아파트,글로벌캠퍼스푸르지오,2013,39,115.98,202407,5,월세,0,10000,230,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,아파트,글로벌캠퍼스푸르지오,2013,7,101.98,202407,1,월세,0,5000,190,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,10,46.32,202407,24,월세,0,1000,84,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,11,25.16,202407,16,월세,0,13050,3,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,12,46.32,202407,30,월세,0,2000,90,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,20,24.25,202407,26,월세,0,500,70,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,23,46.32,202407,5,월세,0,1000,105,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,25,29.76,202407,16,월세,0,500,73,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,29,25.16,202407,25,월세,0,13000,10,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,34,46.32,202407,16,월세,0,3000,75,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,8,46.32,202407,20,월세,0,1000,81,테크노파크역,335.2,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,아파트,송도더샵센트럴시티,2018,16,59.99,202407,22,월세,0,2000,150,지식정보단지역,379,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,아파트,송도더샵센트럴시티,2018,4,84.97,202407,9,월세,0,20000,130,지식정보단지역,379,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,아파트,송도더샵센트럴시티,2018,9,59.99,202407,15,월세,0,3000,145,지식정보단지역,379,,,
28185,10600,1,191,2,인천광역시 연수구 송도동 191-2,아파트,송도글로벌파크베르디움,2017,16,84.89,202407,31,월세,0,1950,152,테크노파크역,485,,,
28185,10600,1,191,2,인천광역시 연수구 송도동 191-2,아파트,송도글로벌파크베르디움,2017,30,63.97,202407,1,월세,0,20000,100,테크노파크역,485,,,
28185,10600,1,315,1,인천광역시 연수구 송도동 315-1,아파트,송도SKVIEW,2019,17,84.69,202407,18,월세,0,15000,100,송도달빛축제공원역,439,,,
28185,10600,1,315,1,인천광역시 연수구 송도동 315-1,아파트,송도SKVIEW,2019,18,84.98,202407,14,월세,0,3000,160,송도달빛축제공원역,439,,,
28185,10600,1,315,1,인천광역시 연수구 송도동 315-1,아파트,송도SKVIEW,2019,29,84.69,202407,18,월세,0,3000,150,송도달빛축제공원역,439,,,
28185,10600,1,315,1,인천광역시 연수구 송도동 315-1,아파트,송도SKVIEW,2019,40,84.65,202407,8,월세,0,3000,155,송도달빛축제공원역,439,,,
28185,10600,1,315,1,인천광역시 연수구 송도동 315-1,아파트,송도SKVIEW,2019,41,84.65,202407,12,월세,0,10000,130,송도달빛축제공원역,439,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,30,84.07,202407,3,월세,0,2000,120,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,10,84.03,202407,2,월세,0,2500,100,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,11,84.82,202407,1,월세,0,1000,130,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,13,84.04,202407,23,월세,0,3000,110,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,20,84.19,202407,10,월세,0,1000,110,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,26,84.03,202407,27,월세,0,3000,130,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,28,84.05,202407,19,월세,0,3000,120,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,33,84.01,202407,19,월세,0,500,140,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,36,84.03,202407,5,월세,0,3000,130,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,4,84.05,202407,10,월세,0,700,130,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,42,84.07,202407,4,월세,0,2000,120,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,47,84.82,202407,22,월세,0,3000,120,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,9,84.01,202407,24,월세,0,5000,100,송도달빛축제공원역,205,,,
28185,10100,1,118,3,인천광역시 연수구 옥련동 118-3,연립다세대,신우빌라(118-3),1991,1,36.06,202404,9,월세,0,500,50,송도역,345.3,,,
28185,10100,1,120,29,인천광역시 연수구 옥련동 120-29,연립다세대,한나빌라(120-29),1991,2,36.3,202404,30,월세,0,500,40,송도역,400.1,,,
28185,10100,1,637,1,인천광역시 연수구 옥련동 637-1,아파트,현대4,1997,10,84.6,202404,3,월세,0,8000,30,송도역,457.5,,,
28185,10100,1,637,1,인천광역시 연수구 옥련동 637-1,아파트,현대4,1997,11,84.6,202404,22,월세,0,2500,100,송도역,457.5,,,
28185,10100,1,637,1,인천광역시 연수구 옥련동 637-1,아파트,현대4,1997,12,59.99,202404,3,월세,0,1000,90,송도역,457.5,,,
28185,10100,1,640,1,인천광역시 연수구 옥련동 640-1,아파트,아주1,1997,7,29.7,202404,17,월세,0,500,55,송도역,234.6,,,
28185,10100,1,643,2,인천광역시 연수구 옥련동 643-2,아파트,풍림,1998,19,77,202404,11,월세,0,15000,25,송도역,246.8,,,
28185,10200,1,31,3,인천광역시 연수구 선학동 31-3,연립다세대,향모빌딩,2011,2,16.59,202404,29,월세,0,300,37,문학경기장역,100,,,
28185,10200,1,340,0,인천광역시 연수구 선학동 340,아파트,"태산,대진.정광아파트",1991,3,64.38,202404,3,월세,0,1000,65,선학역,407.2,,,
28185,10300,1,532,0,인천광역시 연수구 연수동 532,아파트,경남,1993,5,84.94,202404,13,월세,0,2000,80,신연수,1.9,,,
28185,10300,1,532,0,인천광역시 연수구 연수동 532,아파트,대림,1993,2,62.48,202404,21,월세,0,10000,40,신연수,1.9,,,
28185,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,11,49.94,202404,1,월세,0,200,30,신연수,185.2,,,
28185,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,13,49.94,202404,24,월세,0,1000,70,신연수,185.2,,,
28185,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,9,49.94,202404,8,월세,0,2000,61,신연수,185.2,,,
28185,10300,1,534,0,인천광역시 연수구 연수동 534,아파트,유천,1993,9,84.87,202404,9,월세,0,2000,95,연수역,498,,,
28185,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,우주,1992,2,84.98,202404,10,월세,0,40,35,연수역,453.9,,,
28185,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,인향,1992,2,84.98,202404,23,월세,0,13000,45,연수역,453.9,,,
28185,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,인향,1992,5,84.98,202404,13,월세,0,1000,82,연수역,453.9,,,
28185,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,태경,1992,1,84.95,202404,27,월세,0,3000,85,연수역,453.9,,,
28185,10300,1,538,0,인천광역시 연수구 연수동 538,아파트,성일,1994,4,39.74,202404,26,월세,0,1000,60,연수역,492.5,,,
28185,10300,1,538,0,인천광역시 연수구 연수동 538,아파트,성일,1994,5,39.74,202404,9,월세,0,500,65,연수역,492.5,,,
28185,10300,1,576,0,인천광역시 연수구 연수동 576,아파트,태산,1993,8,84.56,202404,4,월세,0,2000,90,연수역,248.8,,,
28185,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,4,44.66,202404,5,월세,0,1000,65,원인재역,70.7,,,
28185,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,5,44.66,202404,2,월세,0,1000,65,원인재역,70.7,,,
28185,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,5,44.66,202404,6,월세,0,1000,65,원인재역,70.7,,,
28185,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,7,44.66,202404,5,월세,0,500,65,원인재역,70.7,,,
28185,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,7,44.66,202404,5,월세,0,1000,60,원인재역,70.7,,,
28185,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,7,44.66,202404,8,월세,0,1000,48,원인재역,70.7,,,
28185,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,12,49.56,202404,8,월세,0,1000,60,원인재역,0.9,,,
28185,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,5,49.56,202404,4,월세,0,500,66,원인재역,0.9,,,
28185,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,8,49.56,202404,1,월세,0,1000,75,원인재역,0.9,,,
28185,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,8,49.56,202404,29,월세,0,5000,47,원인재역,0.9,,,
28185,10300,1,593,9,인천광역시 연수구 연수동 593-9,오피스텔,파티마오피스텔,2002,3,11.71,202404,2,월세,0,100,17,연수역,129.1,,,
28185,10300,1,593,9,인천광역시 연수구 연수동 593-9,오피스텔,파티마오피스텔,2002,8,11.71,202404,16,월세,0,40,33,연수역,129.1,,,
28185,10300,1,599,1,인천광역시 연수구 연수동 599-1,오피스텔,이리옴3빌딩,2002,7,24.15,202404,4,월세,0,300,35,연수역,459.2,,,
28185,10300,1,633,0,인천광역시 연수구 연수동 633,아파트,대동,1993,1,75.12,202404,2,월세,0,2000,95,원인재역,88.8,,,
28185,10300,1,633,0,인천광역시 연수구 연수동 633,아파트,대동,1993,3,75.12,202404,1,월세,0,2000,100,원인재역,88.8,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1994,22,59.59,202404,22,월세,0,2000,90,원인재역,1.5,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1994,3,59.59,202404,8,월세,0,10000,40,원인재역,1.5,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1995,12,84.78,202404,27,월세,0,3000,110,원인재역,1.5,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1995,13,40.5,202404,13,월세,0,1000,65,원인재역,1.5,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1995,17,40.5,202404,4,월세,0,1000,65,원인재역,1.5,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1995,17,40.5,202404,13,월세,0,1000,70,원인재역,1.5,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1995,19,40.5,202404,1,월세,0,1000,59,원인재역,1.5,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1995,4,59.59,202404,1,월세,0,2000,90,원인재역,1.5,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1995,6,59.59,202404,8,월세,0,2000,90,원인재역,1.5,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1995,8,40.5,202404,15,월세,0,4000,55,원인재역,1.5,,,
28185,10300,1,635,0,인천광역시 연수구 연수동 635,아파트,우성1,1994,19,101.97,202404,2,월세,0,2000,145,원인재역,190,,,
28185,10400,1,499,0,인천광역시 연수구 청학동 499,오피스텔,연수 푸르지오 4단지,2011,6,70.58,202404,8,월세,0,1000,94,연수역,120.2,,,
28185,10500,1,928,0,인천광역시 연수구 동춘동 928,아파트,현대1,1993,3,84.97,202404,4,월세,0,8000,70,동춘,126.2,,,
28185,10500,1,928,0,인천광역시 연수구 동춘동 928,아파트,현대1,1993,6,84.97,202404,22,월세,0,2000,100,동춘,126.2,,,
28185,10500,1,928,0,인천광역시 연수구 동춘동 928,아파트,현대1,1993,7,84.97,202404,6,월세,0,3000,105,동춘,126.2,,,
28185,10500,1,929,0,인천광역시 연수구 동춘동 929,아파트,풍림2,1993,5,84.22,202404,9,월세,0,2000,110,동막역,1.6,,,
28185,10500,1,929,0,인천광역시 연수구 동춘동 929,아파트,풍림2,1993,7,45.36,202404,30,월세,0,1000,80,동막역,1.6,,,
28185,10500,1,929,0,인천광역시 연수구 동춘동 929,아파트,풍림2,1993,9,45.36,202404,4,월세,0,1000,66,동막역,1.6,,,
28185,10500,1,931,0,인천광역시 연수구 동춘동 931,아파트,무지개마을,1995,4,84.97,202404,11,월세,0,2000,110,동막역,200.8,,,
28185,10500,1,932,0,인천광역시 연수구 동춘동 932,아파트,한양2,1994,5,68.36,202404,17,월세,0,2000,85,동춘,349.5,,,
28185,10500,1,943,0,인천광역시 연수구 동춘동 943,아파트,동남,1994,13,52.14,202404,23,월세,0,1000,75,동막역,365.1,,,
28185,10500,1,943,0,인천광역시 연수구 동춘동 943,아파트,동남,1994,15,52.14,202404,1,월세,0,2000,70,동막역,365.1,,,
28185,10500,1,943,0,인천광역시 연수구 동춘동 943,아파트,동남,1994,4,52.14,202404,26,월세,0,1000,75,동막역,365.1,,,
28185,10500,1,943,0,인천광역시 연수구 동춘동 943,아파트,동남,1994,5,52.14,202404,2,월세,0,2000,75,동막역,365.1,,,
28185,10600,1,2,12,인천광역시 연수구 송도동 2-12,아파트,성지리벨루스,2006,13,84.91,202404,6,월세,0,4000,150,캠퍼스타운역,30.4,,,
28185,10600,1,3,46,인천광역시 연수구 송도동 3-46,아파트,아이파크송도,2005,7,101.85,202404,9,월세,0,5000,160,캠퍼스타운역,46.8,,,
28185,10600,1,3,46,인천광역시 연수구 송도동 3-46,아파트,아이파크송도,2005,7,84.49,202404,15,월세,0,10000,130,캠퍼스타운역,46.8,,,
28185,10600,1,8,20,인천광역시 연수구 송도동 8-20,오피스텔,송도 캐슬 센트럴파크,2019,10,18.54,202404,2,월세,0,500,65,인천대입구역,170.1,,,
