NO,주소,위도,경도,층,보증금 시그모이드,보증금 z score,보증금,월세 시그모이드,월세 zscore,월세,관리비 시그모이드,관리비 zscore,관리비,종류,평수,방 수,욕실 수,향,"향(남향,동향등)(원본)",전입가능여부,전입가능 여부(원본),주차장,주차장(원본),즉시 입주 여부,즉시입주여부(원본),복층 여부,복층여부(원본),에어컨,에어컨(원본),냉장고,냉장고(원본),세탁기,세탁기(원본),인덕션,인덕션(원본),엘리베이터,엘리베이터(원본),신발장,신발장(원본),옷장,옷장(원본),베란다,베란다(원본),싱크대,싱크대(원본),url 주소,버스_시간(분),지하철_시간(분),총_시간(분)
33,인천시 연수구 선학동 375-9,37.4238135,126.6923424,2,0.326132967,-0.725727637,500000,0.23221,-1.19586,320000,0.2808,-0.9405,50000,원룸,7,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68536925383512-37.423865000000134&zoom=15.427803714065124&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgKwOAHM7cO55StXpGrLAg8gC6QA,0,0,28 
34,인천시 연수구 선학동 370-9,37.4239722,126.6944543,2,0.326132967,-0.725727637,500000,0.23221,-1.19586,320000,0.30366,-0.82993,60000,원룸,7,1,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68750225383872-37.42400600000056&zoom=15.427803714065124&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgCx2AHAFYAzB7nlK1PRGrLAg8gC6QA,0,0,30 
35,인천시 연수구 선학동 372-2,37.4245886,126.6924408,1,0.336311448,-0.679775331,1000000,0.17598,-1.54382,240000,0.30366,-0.82993,60000,원룸,8,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68545425383672-37.42462499999975&zoom=15.427803714065124&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCM9uwFYA7A4Ccc8pWr0jVlgQeQBdIA,0,0,29 
36,인천광역시 연수구 선학동 374-3,37.42395,126.6928502,B1,0.326132967,-0.725727637,500000,0.21707,-1.28285,300000,0.2808,-0.9405,50000,원룸,5,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://www.peterpanz.com/house/18924525?utm_source=naver&utm_medium=link,0,0,29 
37,인천시 연수구 선학동 364-12,37.4241832,126.6959334,1,0.326132967,-0.725727637,500000,0.24006,-1.15236,330000,0.2808,-0.9405,50000,원룸,7,1,1,남서,남서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68896225383901-37.42422799999841&zoom=15.427803714065124&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCM9gCwB2AJwOHc8pWr0jVlgQeQBdIA,0,0,28 
38,인천광역시 연수구 선학동 370-1 목화하우스,37.4240512,126.6936519,B1,0.326132967,-0.725727637,500000,0.19571,-1.41333,270000,0.2808,-0.9405,50000,원룸,6,1,1,남,남,0,,0,x,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://www.peterpanz.com/house/18895667?utm_source=naver&utm_medium=link,0,0,31 
39,인천시 연수구 선학동 407-6,37.4248734,126.6980094,4,0.35712356,-0.587870717,2000000,0.19571,-1.41333,270000,0.2808,-0.9405,50000,원룸,6,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68522419075941-37.42490800000023&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgKw2XABgCcc8pWr0jVlgQeQBdIA,0,0,32 
40,인천시 연수구 선학동 368-7,37.4234773,126.6946936,3,0.35712356,-0.587870717,2000000,0.19571,-1.41333,270000,0.32753,-0.71936,70000,원룸,7,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6819241907582-37.42348500000054&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgCzOADC4Ccc8pWr0jVlgQeQBdIA,0,0,29 
41,인천시 연수구 선학동 370-14,37.423916,126.6936524,2,0.326132967,-0.725727637,500000,0.23221,-1.19586,320000,0.2808,-0.9405,50000,원룸,7,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68088519075991-37.42395799999976&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgMwBOZw7t255StXpGrLAg8gC6QA,0,0,31 
42,인천시 연수구 선학동 355-3,37.4239206,126.7024644,3,0.422588357,-0.312156877,5000000,0.25628,-1.06537,350000,0.35234,-0.60879,80000,단독/다가구,9,1,1,북동,북동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68970919076253-37.423953000001006&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgKwBmAByu3c8pWr0jVlgQeQBdIA,0,0,35 
43,인천시 연수구 선학동 364-10,37.4238769,126.6959347,1,0.326132967,-0.725727637,500000,0.24006,-1.15236,330000,0.2808,-0.9405,50000,원룸,6,1,1,북동,북동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.6831591907636-37.42392499999956&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNh04AcAdndzylavSOssCDyALpAA,0,0,28 
44,인천광역시 연수구 선학동 407-8 이레주택,37.4246119,126.6979539,5,0.74391404,1.066412322,20000000,0.85344,1.76182,1000000,0.5412,0.16519,150000,단독/다가구,26,3,2,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://www.peterpanz.com/house/18980284?utm_source=naver&utm_medium=link,0,0,32 
45,인천시 연수구 선학동 363-1,37.4244549,126.6964633,1,0.326132967,-0.725727637,500000,0.18238,-1.50033,250000,0.2808,-0.9405,50000,원룸,5,1,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68369619075975-37.424513000000346&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNmwE4AzG4AsLueUrV6I1ZYEHkAXSA,0,0,33 
46,인천광역시 연수구 선학동 373-11 다세대주택,37.4240947,126.6930642,2,0.336311448,-0.679775331,1000000,0.21707,-1.28285,300000,0.2808,-0.9405,50000,원룸,5,1,1,북,북,0,,0,x,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://www.peterpanz.com/house/18966346?utm_source=naver&utm_medium=link,0,0,29 
47,인천광역시 연수구 선학동 374-9,37.4238145,126.6927152,B1,0.326132967,-0.725727637,500000,0.20265,-1.36984,280000,0.2808,-0.9405,50000,원룸,5,1,1,북,북,0,,0,x,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://www.peterpanz.com/house/18966446?utm_source=naver&utm_medium=link,0,0,28 
48,인천광역시 연수구 선학동 374-7 에덴주택,37.4235443,126.6927502,2,0.324116414,-0.734918099,400000,0.24808,-1.10887,340000,0.2808,-0.9405,50000,원룸,5,1,1,동,동,0,,0,x,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://www.peterpanz.com/house/18966412?utm_source=naver&utm_medium=link,0,0,28 
49,인천광역시 연수구 선학동 376-1,37.4233456,126.6925702,4,0.336311448,-0.679775331,1000000,0.25628,-1.06537,350000,0.2808,-0.9405,50000,원룸,5,1,1,북,북,0,,0,x,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://www.peterpanz.com/house/18967119?utm_source=naver&utm_medium=link,0,0,28 
50,인천시 연수구 선학동 367-9,37.4235809,126.6964555,3,0.422588357,-0.312156877,5000000,0.45129,-0.19547,550000,0.35234,-0.60879,80000,원룸,14,2,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68368619076534-37.423589000000106&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOzOALPYdzylavSOssCDyALpAA,0,0,28 
51,인천시 연수구 선학동 403-38,37.4263031,126.6969077,2,0.326132967,-0.725727637,500000,0.22455,-1.23935,310000,0.30366,-0.82993,60000,원룸,7,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68412819076298-37.42634400000054&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOwAOB3YCsABjnlK1PRGrLAg8gC6QA,0,0,31 
52,인천시 연수구 선학동 364-12,37.4241832,126.6959334,3,0.326132967,-0.725727637,500000,0.23221,-1.19586,320000,0.35234,-0.60879,80000,원룸,7,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68315719075827-37.424228000002074&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOwAOZ3YAMzueUrV6I1ZYEHkAXSA,0,0,28 
53,인천시 연수구 선학동 375-8,37.4236694,126.6923542,1,0.324116414,-0.734918099,400000,0.15215,-1.7178,200000,0.37796,-0.49822,90000,원룸,8,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67957719076071-37.423715999998876&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOzOArABYAzDbnlK1PRGrLAg8gC6QA,0,0,28 
54,인천시 연수구 선학동 412-3,37.4240078,126.6977982,4,0.378489117,-0.495966104,3000000,0.28193,-0.93489,380000,0.32753,-0.71936,70000,원룸,9,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67957719076071-37.423715999998876&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDmzYCcAFhsAOOeUrV6I1ZYEHkAXSA,0,0,33 
55,인천시 연수구 선학동 362-3,37.4249595,126.6964612,B1,0.336311448,-0.679775331,1000000,0.42985,-0.28246,530000,0.32753,-0.71936,70000,원룸,11,2,1,남서,남서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68369219076294-37.425009999999645&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOzOAnABYHABjnlK1PRGrLAg8gC6QA,0,0,33 
56,인천시 연수구 선학동 375-4,37.4238049,126.6924893,B1,0.326132967,-0.725727637,500000,0.21707,-1.28285,300000,0.25902,-1.05106,40000,원룸,6,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67972019076262-37.42384299999934&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDxwE4b9ueUrV6R1rBB5AF0gA,0,0,28 
57,인천시 연수구 선학동 375-4,37.4238049,126.6924893,1,0.336311448,-0.679775331,1000000,0.20976,-1.32634,290000,0.32753,-0.71936,70000,원룸,8,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67972019076137-37.42384299999934&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgCzOADDYDMAVjnlK1PRGrLAg8gC6QA,0,0,28 
58,인천시 연수구 선학동 375-9,37.4238135,126.6923424,2,0.326132967,-0.725727637,500000,0.23221,-1.19586,320000,0.2808,-0.9405,50000,원룸,7,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67956419076222-37.423864999999594&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDu-YDsru3PKVq9I61gQeQBdIA,0,0,28 
59,인천시 연수구 선학동 377-5,37.4233437,126.6918359,2,0.422588357,-0.312156877,5000000,0.23221,-1.19586,320000,0.2808,-0.9405,50000,원룸,8,1,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67906919076131-37.42336100000058&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOzO7ABgCc7ueUrV6I1ZYEHkAXSA,0,0,27 
60,인천시 연수구 선학동 377-5,37.4233437,126.6918359,2,0.422588357,-0.312156877,5000000,0.23221,-1.19586,320000,0.32753,-0.71936,70000,원룸,6,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.67906919076279-37.42336099999946&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOzOArA7cBOOeUrV6I1ZYEHkAXSA,0,0,27 
61,인천시 연수구 선학동 362-3,37.4249595,126.6964612,B1,0.336311448,-0.679775331,1000000,0.45129,-0.19547,550000,0.2808,-0.9405,50000,원룸,12,2,1,남서,남서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68369219076055-37.42501000000013&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDuwHYbAFjdzylavSOssCDyALpAA,0,0,33 
62,인천시 연수구 선학동 407-10,37.4243685,126.6978871,4,0.322106369,-0.74410856,300000,0.21707,-1.28285,300000,0.35234,-0.60879,80000,원룸,5,1,0,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68369219076055-37.42501000000013&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgAw2AzPYAcc8pWr0jVlgQeQBdIA,0,0,33 
63,인천시 연수구 선학동 370-13,37.4239255,126.6938219,1,0.326132967,-0.725727637,500000,0.21707,-1.28285,300000,0.32753,-0.71936,70000,원룸,9,1,1,동,동,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68104819076189-37.42396800000033&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgMwAGOwBYAHAFY55Smp6I1ZYEHkAXSA,0,0,30 
64,인천시 연수구 선학동 362-2,37.4251036,126.6964607,2,0.326132967,-0.725727637,500000,0.24006,-1.15236,330000,0.2808,-0.9405,50000,원룸,5,1,0,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68104819076189-37.42396800000033&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAdgAMAFgcAOb3PKVq9EassCDyALpAA,0,0,33 
65,인천시 연수구 선학동 364-15,37.4246431,126.6960558,B1,0.326132967,-0.725727637,500000,0.20265,-1.36984,280000,0.2808,-0.9405,50000,원룸,6,1,1,남,남,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68328419075942-37.42468600000035&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgJwAWBwAY7dueUrV6I1ZYEHkAXSA,0,0,33 
66,인천시 연수구 선학동 362-4,37.4248424,126.696473,2,0.422588357,-0.312156877,5000000,0.52722,0.109,620000,0.35234,-0.60879,80000,원룸,17,3,2,남,남,0,,1,o,1,즉시입주,0,X,1,o,0,x,1,o,1,o,0,x,1,o,0,x,1,o,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68328419075942-37.42468600000035&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgJwBmZ84CsdueUrV6I1ZYEHkAXSA,0,0,33 
67,인천시 연수구 선학동 362-6,37.4250942,126.6963025,B1,0.324116414,-0.734918099,400000,0.18238,-1.50033,250000,0.2808,-0.9405,50000,원룸,8,1,1,서,서,0,,1,o,1,즉시입주,0,X,1,o,1,o,1,o,1,o,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?realEstateTypes=A05-A06-A07-C02-C01-A02-C03&dealPrice=0-100000000&tradeTypes=B2&warrantyPrice=0-100000000&rentPrice=0-1000000&showOnlySelectedRegion=true&center=126.68353019075789-37.4251359999993&zoom=14.555276016230891&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMdgBzOA7HZsAGOeUrV6I1ZYEHkAXSA,0,0,33 
